oare_id,src_words,tgt_words,word_ratio,gap_count,transliteration,translation
c5670aba-105b-40b5-bac1-12bc43a51091,117,25,0.21367521367521367,21,2 ma-na KÙ.BABBAR ší-im-tum ša ṭup-pí-šu ḫa-ar-mì-im 12 GÍN ù 2 sú-pu-ú SIG₅ ṣí-ba-sú iš-tí-i ḫa-pí-a-aḫ-šu DUMU zi-il₅-pu-ri-a a-ḫa-ma 15 GÍN KÙ.BABBAR lu li-tí iš-tí ḫa-pì-a-aḫ-šu 4-<gap> GÍN KÙ.BABBAR KI ki-<gap> be-el ma-tim ša lu-ḫu-sà-dí-a <gap> 1 ma-na 9.75 GÍN KÙ.BABBAR KI ta-ar-ki <gap> DUMU zi-il₅-pu-ri-a <gap> ù 20 <gap>-tí šu-ma-<gap> um li <gap> KÙ.BABBAR <gap> li-bi₄ <gap> KÙ.BABBAR 11 LÁ 0.25 GÍN <gap> al-wa-na 0.3333 <gap> KÙ.BABBAR li-tí KI <gap> ḫa-ar-ra-<gap> GAL ṣa-bi₄-im ša <gap> iš-tù ḫa-mu-uš-tim ša en-na-sú-in <gap> ṣí-ib-tám i ITU.1.KAM ú-ṣa-áb <gap> 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am KI i-ri-šum iš-tù ḫa-mu-uš-tim ša en-na-sú-in KÙ.BABBAR a-dí-šu-um 8 GÍN KI en-na-nim mu-ša-ri-dim 3 <gap> i-lá-al i ša <gap> ší-im ú-tí-tim <gap> am-tim ša i KÙ.BABBAR-im <gap>,"2 minas of silver, the agreed amount of his certified tablet, 12 shekels and 2 fine suppū-sheep, its interest, owed by happi-ahšu son of Zilpuriya."
5105200e-a276-48f7-af73-73eb0c1fd657,56,12,0.21428571428571427,0,2 GÍN KÙ.BABBAR a-zu 4 GÍN KÙ.BABBAR šu-ku-bu-um me-ra-šu 4 GÍN KÙ.BABBAR a-šur-DU₁₀ DUMU kàr-ri-a 5 GÍN KÙ.BABBAR MAR.TU-ba-ni 5 GÍN KÙ.BABBAR ili₅-ba-ni 3 GÍN a-mur-IŠTAR 5 GÍN i-ku-num 5 GÍN ì-lí-iš-tí-kál 2 GÍN a-šur-i-mì-tí DUMU i-ku-a 5 GÍN i-tur₄-DINGIR 0.5 GÍN KÙ.GI ku-bu-ur-ší-num šu-be-lúm DUMU a-gu-a 1.5 GÍN a-šur-dan DUMU zu-ú-a ri-ik-sú ša šu-nu-nu i-ba-ší,"2 shekels of silver: Azu; 4 shekels of silver: Šu-Kūbum, his son;"
315acabf-90ed-4d43-9e90-250df372a187,41,9,0.21951219512195122,0,2.5 GÍN KÙ.BABBAR a-na ší-ta iš-ra-tim ša ta-al-ḫa-at 2.25 GÍN KÙ.BABBAR a-na 0.5 DUG a-la-ni a-na mu-za a-dí-nu 3 GÍN KÙ.BABBAR a-na šu-IŠTAR DUMU ma-li-ik-DINGIR áš-qúl-ma ṭup-pá-ak-nu ša a-al-DU₁₀ ú-šé-ṣí-a-am mì-ma a-nim a-šu-mì ku-da-tim DUMU a-mur-IŠTAR i-nu-mì a-na pu-ru-uš-ḫa-dim úṣ-ú-ni ú-ša-qí-il₅,2.5 shekels of silver for two belts from Talhat;
ea075e58-893d-487d-978f-2682802ecb70,68,15,0.22058823529411764,2,2 ma-na KÙ.BABBAR ša ší-im AN.NA-ki-kà ša i-na tí-me-el-ki-a al-qé-ú 10.3333 GÍN KÙ.BABBAR ša a be-a-lim ta-dí-nu-šu-ni a-na šé-ep-IŠTAR a-dí-in 5.5 GÍN KÙ.BABBAR a-na sà-áp-tí-nim a-na am-tí-kà a-dí-in <gap> TÚG SIG₅ i-na <gap> ḫu-ra-ma a-dí-na-ku-um 5.25 GÍN KÙ.BABBAR ša a-šu-mì šé-ep-IŠTAR a qá-tí-kà tù-ṭá-ḫi-ú 2 GÍN KÙ.BABBAR ša a-na a-bu-a áš-qú-lu-ni 0.6666 ma-na 5 GÍN KÙ.BABBAR a-na ir-i-bi₄-im áš-qúl 5 ma-na AN.NA ù 3 ku-ta-ni i li-bi₄-kà i-šu,2 minas of silver from the proceeds on your tin which I received in Timelkiya.
19050ec7-5bef-442a-a85a-54a3c4a9674c,67,15,0.22388059701492538,0,1 DUG GIG 3 a-za-mì-lá-tum tí-ib-nim KI a-šur-ma-lik DUMU {d}a-šur-{d}UTU-ši 3 DUG GIG KI ša-pu-na-aḫ-šu 2 DUG GIG KI wa-lá-a 3 DUG ŠE-um KI wa-lá-ma 1 DUG GIG KI wa-al-ku 3 DUG GIG KI ḫu-da 1 na-ru-uq 2 DUG ŠE-um KI i-na-ar DUMU e-lá-lí 1 na-ru-uq 3 DUG ŠE-um ŠÀ.BA 2 DUG ar-ša-tum KI du-nu-um-na ṣú-ḫa-ri-im ša ḫa-šu-i GAL re-i ŠU.NÍGIN 7 na-ru-uq lu ŠE-um lu ar-ša-tum,"1 jar of wheat, 3 sacks of straw is owed by Aššur-malik son of Aššur-šamšī;"
7fce41d6-9525-46c8-a50d-27fc1af651d7,43,10,0.23255813953488372,0,1.5 ma-na KÙ.BABBAR i li-bi ḫa-bu-a-lá ù ta-ri-ku-da 15 na-ru-uq ar-ša-tum 2 UDU ṣú-pu-ú a-ḫa-ma 3 ku-ta-ni SIG₅ il₅-qé-ú-ma a-na sí-kà-tim a-ṣé-er be-li-šu-nu ú-šé-bi₄-lu 1.5 ma-na KÙ.BABBAR ší-im-šu-nu ŠÀ.BA 0.5 ma-na KÙ.BABBAR al-qé-e a-ḫa-ma 15 GÍN KÙ.BABBAR 5 na-ru-uq ŠE-um i li-bi₄ ta-ri-ku-da,1.5 mina of silver is owed by habuala and Tarikuda;
988f713f-9400-4559-9953-8a8e8e350ce9,57,14,0.24561403508771928,0,6 GÍN KÙ.BABBAR PUZUR₄-a-šur DUMU a-šur-dan 2.5 GÍN a-šur-ba-ni DUMU ku-ta-a 1 GÍN KÙ.GI SIG₅-pí-a-šur 1.5 GÍN KÙ.BABBAR aḫ-ša-lim DUMU bu-zu-ta-a 1 GÍN KÙ.BABBAR a-šur-ma-lik DUMU a-šur-ták-lá-ku 2 GÍN KÙ.BABBAR kur-ub-IŠTAR DUMU a-lá-ḫi-im 1.5 GÍN KÙ.BABBAR en-na-sú-in DUMU šu-IŠTAR 2 GÍN KÙ.BABBAR zu-ku-a DUMU a-šur-i-dí 2 GÍN KÙ.BABBAR DU₁₀-ṣí-lá-a-šur DUMU a-šur-i-dí 1.5 GÍN KÙ.BABBAR PUZUR₄-e-nam DUMU im-ku-ru,6 shekels of silver: Puzur-Aššur son of Aššur-dan; 2.5 shekels: Aššur-bāni son of Kutaya;
14104994-d3aa-405c-839c-e57d228475ff,36,9,0.25,5,<gap> a-na pí-lá-aḫ-IŠTAR DUMU a-šur-SIPA a-na ší-a-ma-tim a-dí-in iš-tù wa-aḫ-šu-ša-na KÙ.BABBAR ší-im-ša i-na e-ra-bi-šu-ma a-na DAM.GÀR ú-šé-ba-lam IGI en-na-sú-in DUMU i-dí-a-bi-im IGI a-šùr-ta-ak-lá-ku DUMU i-ku-nim <gap> 0.5 GÍN KÙ.BABBAR iš-tí <gap> el ma <gap> GÍN <gap>,<gap> I gave Pilah-Ištar son of Aššur-rē'ī for purchases.
529fcbd8-9122-4d49-9cb9-021545dd9fb1,28,7,0.25,0,1 GÚ a-lá-ni SIG₅ ša ḫa-na-ak-na-ak 1 iš-té-ni-ú-tim ṣí-li-a-ni SIG₅ ša É DINGIR-lim ú sà-ḫe-er-tám i li-bi bé-lu-um-ba-ni i-na-ra-am-ma i-na a-lá-ki-šu ú-ba-lam IGI šu-bé-lim IGI a-šur-na-da DUMU šu-ku-bi-im,"1 talent of good acorns from hanaknak, "
1babd323-20d4-4599-a98b-172f646646cf,67,17,0.2537313432835821,3,<gap> TÚG pí-ri-kà-ni 1 TÚG ku-sí-tum ša ma ki <gap> a-na a-lu-wa a-dí-ma a-na pu-ru-uš-ḫa-dim ú-bi-il₅ 3 GÍN KÙ.BABBAR 5 GÍN AN.NA a-na qá-tí a-lu-wa a-dí-in 3.5 GÍN KÙ.BABBAR 5 GÍN KÙ.BABBAR a-na qá-tí i-ni-ša-ru-um ù ki-zi a-dí-in 6 ANŠE.ḪI.A i-a-ú-tum 1 ANŠE ša šu-IŠTAR ŠU.NÍGIN 7 ANŠE ù ú-nu-sú-nu 4.TA ú-kà-pí a-na 7-e-šu mì-ma a-nim i-ni-ša-ru-um ù ki-zi a-dí-na-šu-nu-tí ù ub-lu <gap> IGI šu-be-lim IGI šu-IŠTAR,I gave <gap> pirikannu-textiles and 1 robe from <gap> to Aluwa and he brought it to Purušhaddum.
d00bd926-f58b-4de4-90cf-2233c6a8f54f,85,22,0.25882352941176473,0,i-na 75 ku-ta-ni ša en-na-sú-in ša i-na a-lim{ki} a-na lá-ta-a ip-qí-du-ni ŠÀ.BA 6 ku-ta-ni i-na tí-me-el-ki-a e-zi-ib ší-tí TÚG.ḪI.A 69 ku-ta-ni ša en-na-sú-in 3 ku-ta-nu ša kà-ṣa-ri-im ŠU.NÍGIN 72 ku-ta-nu ša en-na-sú-in a-na É.GAL-lim e-ru-bu 3.5 TÚG.ḪI.A ù 1.5 GÍN KÙ.BABBAR ni-is-ḫa-tum ik-šu-sú 7 TÚG.ḪI.A ša ší-mì-im ik-šu-sú 1.75 GÍN KÙ.BABBAR i-na-pu-lu-šum ší-tí TÚG.ḪI.A 61.5 TÚG.ḪI-tù-šu iz-ku-ú-nim ŠÀ.BA 3 TÚG.ḪI.A kà-ṣa-ru-um il₅-qé 5.5 TÚG.ḪI.A en-nam-a-šur i-na-pá-al 4 TÚG.ḪI.A É kà-ri-im i-na-pu-lu-šum ší-tí TÚG.ḪI-tí-šu 49 ku-ta-ni a-na im-dí-lim lá-qé-pì-im ù ṣí-lu-uš-da-ga-an a-na ša ki-ma i-ku-pì-a áp-qí-id,"Of the 75 kutānus belonging to Enna-Suen that they entrusted to Lataya in the City, thereof he left 6 kutānus in Timelkiya."
8597f793-fd5a-4b97-a812-b4d292031227,26,7,0.2692307692307692,0,i-na ša-pá-at na-ri-im iš-tí-in e-me-ra-am a-qí-i iš-tí-in i-na ur-šu-ú a-na IŠTAR be-lá-at kà-le-ta a-qí-i iš-tí-in i-na ma-ma ILLAT-tum iq-be-ma a-qí-i 15 GÍN AN.NA a-na e-ri-qí-im áš-qúl,On the river-bank I sacrificed one sheep;
e05f20dc-7a27-4b71-8d0f-628a8757091d,32,9,0.28125,1,1 TÚG ku-ta-nam a-na 10 GÍN KÙ.BABBAR a šu-ma-li-ba-a-šùr 1 TÚG a-na 12 GÍN a-na É bi-ta-wa 1 TÚG a-10+0.5 GÍN KÙ.BABBAR a-na tal-wa-na ša bé-el a-lim{ki} ku-ta-ni a-ni-ú-tim ša wa-ar-kà-nim <gap>,1 kutānu-textile for 10 shekel of silver to Šumma-libbi-Aššur;
c227c990-44a9-41d6-81f3-243b1ef86e2b,21,6,0.2857142857142857,2,1.5 GÍN KÙ.BABBAR a-na a-šur-ma-lik 1 GÍN a-na ba-ba-a-a <gap> GÍN a-na šu-ku-bi₄-im <gap> i-nu-mì a-na a-lim{ki} i-li-ku-ni a-na ni-qé-šu-nu a-dí-in,1.5 shekel of silver for Aššur-malik;
08e99ff7-a5ee-4cae-93f5-6aa4d24f5b33,66,19,0.2878787878787879,17,<gap> TÚG ku-ta-ni <gap> 1.5 GÍN.TA a-na 2 ma-na 6.5 GÍN KÙ.BABBAR a-na ir-nu-id a-dí-in ù-ku-ta-ni a-na <gap> ma-na 2 GÍN KÙ.BABBAR a-ḫu-qar il₅-qé <gap> ku-ta-ni SIG₅-tim <gap> ma-na KÙ.BABBAR <gap> i-dí-in <gap> ku-sí-tám <gap> ma-na 8 GÍN <gap> il₅-qé <gap> ma lu-kà-i-il₅ a-na-aḫ-DINGIR i-dí-in <gap> ší-tí KÙ.BABBAR DUMU <gap>-ḫi-im <gap> 0.5 ma-na.TA <gap> il₅-qé <gap> ta <gap> šu-ut-ma il₅-qé e-zi-ib ša 0.6666 ma-na i-nu-mì <gap>,I sold <gap> kutānu-textiles at <gap> 1.5 shekels a piece for 2 minas 6.5 shekels of silver to Irnuid.
054fdba4-0cff-4153-969d-c77e42413e1c,66,19,0.2878787878787879,0,0.5 ma-na a be-a-lim a-na ú-ṣú-ur-ša-a-šur DUMU am-ri-a 0.3333 ma-na a-šur-be-el-a-wa-tim a me-er-i-šu ú ša-tí-li 0.3333 ma-na a kà-lu-ba 0.3333 ma-na a be-a-lim 10 GÍN a ta-ad-mì-iq-tim a-na a-šur-DU₁₀ DUMU ar-ší-aḫ a-dí-in IGI kur-ub-IŠTAR a-ḫi-šu 10 GÍN tù-ra-a 5 GÍN a-na ra-bi₄-im 10 GÍN a-na ṣa-aḫ-ri-im a-na me-er-e a-mur-IŠTAR ni-a-im mì-ma a-nim a-na be-a-lim a-dí 15 GÍN a-na am-tí-šu a-dí-in 1 ma-na 17 GÍN KI a-ku-za-nim,0.5 mina for a working capital to Uṣur-ša-Aššur son of Amriya; 0.3333 mina: Aššur-bēl-awātim to his son and Šāt-ilī;
982c04c0-820f-4184-8a0a-ef1e862f5a1b,45,13,0.28888888888888886,1,2 me-at 80 ma-na URUDU ší-im 4 GU₄ KI ta-ta-ar-du <gap> 60 ma-na URUDU KI tí-wa-ša-ḫi-ar 1 me-at 30 ma-na KI ḫu-tí-a 1 me-at 40 ma-na URUDU KI tí-ša-ma-a 75 ma-na URUDU KI a-áb-du-a-ta 1 me-at 50 ma-na ší-im 3 ANŠE KI ḫu-ta-ar e-mu ku-ru-lá,"280 minas of copper, the price of 4 oxen, is owed by Tatardu."
7c71b551-4b3e-42f3-91e8-6eae52048f27,75,22,0.29333333333333333,21,<gap> a-ma i-<gap> um-ma a-tù-nu-ma <gap> ša a-lá-ḫi-im na-<gap> i-ba-ší-a a-ma <gap> DUMU ki-ki-a iš-tù <gap> i-li-kam-ma ù <gap> AN.NA ta-áp-<gap> uz-ni i-pé-té <gap> 4 GÚ AN.NA <gap> a-na ma-a-<gap> 12 mu-ta-tum <gap> 6 e-li-a-tum <gap> 1 GÚ 20 ma-na AN.NA <gap> 8 TÚG.ḪI.A lá wa <gap> ša DINGIR-e-mu-qí mì-ma a-nim ku-nu-ki bi-it ku <gap> e-zi-ib a-na <gap> qí-bi-ma i-<gap> ṣú-ba-tù-a a-na <gap> 20 ma-na SIG₅ <gap> GÍN KÙ.BABBAR <gap> GÍN KÙ.BABBAR a-na a-DI-ma-tim dí-na,<gap> you said: <gap> of Ali-ahum <gap> is available <gap> Kikkiya's son came from <gap> and then <gap> you <gap> the tin.
